agency_id,donation_id,business_id,hotspot_block_id,agency_to_supplier_miles,supplier_to_hotspot_miles,route_total_miles,route_duration_minutes,route_available,food_compatible,route_error,distance_method
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,I-5_SB_OFF_RA_J_ST,13.290197745168218,3.2244193907579732,16.51461713592619,23.33,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,14TH_ST_IMPERIAL_AV,13.290197745168218,3.3760960987831066,16.666293843951323,23.72833333333333,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,03RD_AV_I-5_SB,13.290197745168218,2.058727034120735,15.348924779288954,22.39,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,16TH_ST_G_ST,13.290197745168218,3.048819891831703,16.33901763699992,23.186666666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,13TH_ST_K_ST,13.290197745168218,3.1945314364113577,16.484729181579574,23.625,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,10TH_AV_B_ST,13.290197745168218,2.3571094806331025,15.64730722580132,21.408333333333335,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,09TH_AV_BROADWAY,13.290197745168218,2.6343653066094013,15.92456305177762,22.651666666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,UNION_ST_W_C_ST,13.290197745168218,3.127920444603515,16.418118189771732,23.27166666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,13TH_ST_BROADWAY,13.290197745168218,2.660214348206474,15.950412093374691,22.185,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,21ST_ST_RUSS_BL,13.290197745168218,3.263627912988149,16.553825658156367,23.71666666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,05TH_AV_BROADWAY,13.290197745168218,2.946542193589438,16.236739938757655,23.09,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,14TH_ST_L_ST,13.290197745168218,3.388834208223972,16.67903195339219,24.046666666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,UNION_ST_W_A_ST,13.290197745168218,2.4747971844428536,15.76499492961107,23.62,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,14TH_ST_ISLAND_AV,13.290197745168218,3.1062345899944326,16.39643233516265,23.111666666666668,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,10TH_AV_C_ST,13.290197745168218,2.604788037858904,15.894985783027122,22.168333333333337,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,FRONT_ST_W_B_ST,13.290197745168218,2.443728624830987,15.733926369999203,23.456666666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,I-5_SB_OFF_RA_Map_Border,13.290197745168218,3.407040384156526,16.697238129324745,23.545,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,09TH_AV_C_ST,13.290197745168218,2.608516265012328,15.898714010180546,22.563333333333333,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,11TH_AV_C_ST,13.290197745168218,2.5729116956971287,15.863109440865347,22.23166666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,15TH_ST_MARKET_ST,13.290197745168218,3.1410313767597233,16.43122912192794,23.381666666666668,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,06TH_AV_F_ST,13.290197745168218,2.8589288554839736,16.149126600652192,22.76,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,07TH_AV_ISLAND_AV,13.290197745168218,3.0939935775073573,16.384191322675576,22.908333333333335,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,PARK_BL_C_ST,13.290197745168218,2.5541462856915613,15.84434403085978,21.98166666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,FRONT_ST_W_A_ST,13.290197745168218,2.370406824146982,15.6606045693152,23.116666666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,16TH_ST_IMPERIAL_AV,13.290197745168218,3.5091316710411196,16.79932941620934,23.756666666666668,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,16TH_ST_F_ST,13.290197745168218,3.0297437962300164,16.319941541398233,23.188333333333333,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,08TH_AV_BROADWAY,13.290197745168218,2.900747136721546,16.190944881889763,23.056666666666665,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,17TH_ST_IMPERIAL_AV,13.290197745168218,3.4476159230096233,16.737813668177843,23.816666666666663,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,KETTNER_BL_W_E_ST,13.290197745168218,3.0566491688538933,16.346846914022112,24.196666666666665,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,14TH_ST_F_ST,13.290197745168218,2.804310327686312,16.09450807285453,22.6,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,11TH_AV_B_ST,13.290197745168218,2.3751292452079853,15.665326990376204,21.683333333333337,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,04TH_AV_BROADWAY,13.290197745168218,2.9898517656883796,16.280049510856596,22.87666666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,13TH_ST_MARKET_ST,13.290197745168218,2.972329098067287,16.262526843235506,22.96,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,13TH_ST_ISLAND_AV,13.290197745168218,2.988174063469339,16.27837180863756,22.861666666666668,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,08TH_AV_MARKET_ST,13.290197745168218,2.9986752366181495,16.28887298178637,23.068333333333335,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,INDIA_ST_W_B_ST,13.290197745168218,3.266175534876322,16.55637328004454,23.431666666666665,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,14TH_ST_MARKET_ST,13.290197745168218,3.004453988705957,16.294651733874176,22.891666666666666,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,PARK_BL_B_ST,13.290197745168218,2.4890887218643125,15.77928646703253,22.008333333333333,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,PARK_BL_A_ST,13.290197745168218,2.4373285015509425,15.72752624671916,21.936666666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,03RD_AV_ASH_ST,13.290197745168218,2.2280506840054084,15.518248429173626,23.125,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,16TH_ST_K_ST,13.290197745168218,3.5106850990217127,16.800882844189932,24.345,True,True,,osrm_openstreetmap_driving
